search_keyword,jobName,custName,coIndustryDesc,jobRole,salaryLow,salaryHigh,salaryType,jobAddrNoDesc,jobAddress,remoteWorkType,optionEdu,periodDesc,major,applyCnt,appearDate,description,jobLink
行銷,公共政策行銷企劃,風神整合行銷有限公司,廣告行銷公關業,未知,0032000,0042000,月薪,新竹市,北區經國路二段56號3樓,部分遠端,專科,經歷不拘,,00005,2026-01-06,"【你將在團隊參與以下工作內容】
- 資料蒐集與彙整
- 社群文章撰寫

【我們期待您具備以下能力】
- 敏銳的時事觀察能力。
- 對公共議題能提出評論與看法。
- 卓越的文字掌握能力，能流暢寫出1千字以上文章
- 良好溝通能力，積極、細心、耐心。
- 具團隊精神、抗壓性高及自主管理能力佳。
- 想法靈活敏銳，能根據現況適時調整操作方向。

【加分項目】
- 曾經擔任過文字記者、政治幕僚、民代助理。
- 具有品牌或內容型社群媒體操作經驗。
- 強大的創意爆發力。
- 自備汽車

【為什麼要加入我們？】
- 自由的上班體制，請假靈活，不被地點拘束、團隊年輕、週休二日(與國定假日)，補班不進公司。
- 勞保、健保、特別休假、年終獎金。

如果您符合以上要求並有興趣加入我們，請提交您的履歷和相關作品集。我們期待著與您見面！",https://www.104.com.tw/job/8pr8r
行銷,日本通路行銷企劃,蘿蔔先生行銷顧問有限公司,廣告行銷公關業,未知,0040000,9999999,月薪,台北市松山區,延吉街46巷七號,部分遠端,專科,1年以上,,00010,2025-12-29,"此工作
主要是協助公司跨國貿易及[[[行銷]]]部分
協助台灣商品到日本通路上架
協助日本商品來台灣推廣
也會涉及到一些日本旅遊觀光推廣及台灣物產推廣之標案
＊工作上飛日本時有時候會幫忙派樣，回台灣時有時候會做一些代購
＊出差頻率約一季一次

可以參考公司粉",https://www.104.com.tw/job/8vw6s
行銷,行銷媒合專員 (Creator Collaboration Specialist),新銳數位股份有限公司,網際網路相關業,未知,0036000,0055000,月薪,台北市信義區,基隆路一段178號5樓,部分遠端,專科,經歷不拘,,00004,2026-01-04,"【嗨！歡迎來到簡單溫度計】
簡單溫度計是 vocus 旗下創作者媒合服務，專為企業與品牌主提供高效的創作者[[[行銷]]]解決方案。我們擁有專業顧問團隊和 8 萬+ 創作者資料庫，已成功與超過 2,000 個品牌合作，跨足餐飲、旅遊、美妝、宅配、醫美、寵物等",https://www.104.com.tw/job/8b17q
行銷,行銷助理(兼職/實習生),香印農技股份有限公司,農／畜／水產品零售業,未知,0000196,9999999,時薪,台北市信義區,松高路1號10樓之1,部分遠端,專科,經歷不拘,"農業相關,農業工程相關,市場行銷相關",00008,2026-01-09,"【工作內容】
• 官網經營與維護更新管理、網路活動設計
• 平台商品上下架、訂單庫存貨管理及報關關稅處理
• 制定產品[[[行銷]]]策略、文案撰寫、創意發想
• 廠商及供應商關係維護、開發潛在客戶及拓展市場
• 良好溝通協調能力，英文書信能力
• 需配合出",https://www.104.com.tw/job/8rf6m
行銷,(整合行銷一部)行銷企劃工讀生,潮網科技股份有限公司,網際網路相關業,未知,0000200,0000200,時薪,台北市中正區,延平南路189號3樓,部分遠端,高中,經歷不拘,,00004,2025-12-24,"作為 [[[行銷]]]企劃工讀生 你/妳將會負責：
1. 協助廣告數據結案整理(META、Google、LINE、LinkedIn等媒體)
2. 企劃書或簡報製作
3. 資訊蒐集、市場分析、社群貼文等文案撰寫
4. 社群月報整理與維運協助
5. 專案執行，如",https://www.104.com.tw/job/7eexp
行銷,【日商 | IP授權行銷企劃】,台灣微告股份有限公司,網際網路相關業,未知,0035000,9999999,月薪,台北市松山區,八德路三段32號15樓,部分遠端,學歷不拘,2年以上,,00005,2026-01-08,"MicroAd Taiwan（台灣微告）成立於 2013 年，總公司位於日本東京澀谷，是亞太地區數位[[[行銷]]]的先驅。十多年來，我們持續以專業與創新推動品牌成長，並在跨國合作的環境中，打造一支支持彼此、充滿活力的團隊。

在數位[[[行銷]]]累積深厚經驗後，於",https://www.104.com.tw/job/8pkd7
行銷,"【德商BRITA】(Senior) Specialist, Trade Marketing (資深)通路行銷專員",台灣碧然德有限公司,家庭電器／設備及用品批發業,未知,0000000,0000000,面議,新北市新店區,北新路三段205號3樓(台北矽谷大樓),部分遠端,專科,3年以上,,00005,2025-12-01,"內陳列物/贈品需求(種類/數量)
- 與合作廠商發展設計並確認符合陳列規範
- 確認陳列物/贈品設計製作交期與處理後續內部配送作業
- 通路陳列物維運及追蹤執行狀況
- 通路活動執行及檢視成果狀況
2.通路[[[行銷]]]相關報表整合
- 通路陳列圖檔整理
-",https://www.104.com.tw/job/80s8d
行銷,網紅行銷專案企劃,達利整合行銷有限公司,網際網路相關業,未知,0034000,0042000,月薪,高雄市新興區,中正三路55號28樓,完全遠端,大學,2年以上,,00007,2026-01-01,"1.負責品牌合作專案的前期資料彙整與梳理，包括審核品牌方提供的開團商品素材及業配合作人選條件，將內容轉化為執行同仁的標準操作流程 (SOP)，作為專案執行依據，確保專案執行項目符合品牌需求。
2.協調內部團隊 (如執行專員、研發工程師) 與品牌方溝通，確認專案規格、時間表及風險點，確保專案順利推進。
3.追蹤專案進度，彙整數據報表 (如銷售業績、KOL發文成效)，並提供品牌方回饋與優化建議，參與新專案開發，評估合作可行性，並支援公司整體營運策略。
4.其他主管交辦事項，包含行政支援與跨部門協作。",https://www.104.com.tw/job/8whv0
行銷,診所行銷人員（兼職）,樂善診所,診所,未知,0000196,0000250,時薪,台北市內湖區,行善路260號,部分遠端,高中,經歷不拘,,00002,2025-12-25,"1.整合[[[行銷]]]企劃：活動創意發想、企劃撰寫、時程與預算規劃、執行與成效檢核。
2.網路／品牌[[[行銷]]]（可獨立作業）：品牌定位、內容節奏規劃、成效追蹤與優化。
3.SEO／關鍵字／網站經營：關鍵字研究、內容優化、基本技術 SEO 。
4.專案統籌。
5.",https://www.104.com.tw/job/8uey9
行銷,【外包接案/遠端工作】遊戲社群行銷 兼職/實習/工讀可,烴奈股份有限公司,電腦軟體服務業,未知,0005000,9999999,面議,台北市大同區,重慶北路一段 1-1 號 12 樓,完全遠端,高中以下,經歷不拘,,00005,2026-01-09,"我們正在招募【遊戲社群[[[行銷]]]】
你將協助遊戲的[[[行銷]]]夥伴，一同討論並執行 Team9 遊戲作品的社群經營與[[[行銷]]]事務，包含資料蒐集、社群與玩家互動、素材製作、[[[行銷]]]聯繫、BUG 回報追蹤等。
如果你有著善於互動的小編魂，且同時也是對遊戲有高度興趣的資深玩",https://www.104.com.tw/job/8xdxz
行銷,全遠端工作SEO內容行銷專員(底薪:5萬起),戰國策網路科技股份有限公司,網際網路相關業,未知,0045000,0080000,月薪,台北市信義區,松德路159號13樓,完全遠端,大學,經歷不拘,,00005,2026-01-07,"面試SEO寫手/主管請附上:
近1年您所撰寫的5~10 篇內容[[[行銷]]]文章（以上）或操作的對應關鍵字，證明&quot;該關鍵字&quot;內容已排名至 Google 第一頁及被AI成功案例  呈現方式請參考範例：https://n9s.com/ex

薪資
1.底薪:4",https://www.104.com.tw/job/7tplr
行銷,行銷企劃,尚穎餐飲,餐館業,未知,0032000,0045000,月薪,台南市北區,西門路三段,部分遠端,專科,1年以上,,00004,2026-01-04,"
工作內容：
1. 負責[[[行銷]]]企劃案的撰寫、規劃，籌備、執行公司對外的[[[行銷]]]活動與媒體活動（如：展覽、促銷活動），並對其效益進行分析與建議。
2. 進行產業競爭分析及市場調查分析。
3. 建立、分析現有顧客與潛在顧客資料，並發展客戶維繫方案。
4.",https://www.104.com.tw/job/8ve46
行銷,Ann&#039;S 品牌行銷企劃電商社群專員,Ann&#039;S_紘瑞國際股份有限公司,鞋類／布類／服飾品零售業,未知,0033000,0040000,月薪,新北市永和區,保生路1號7樓之1,部分遠端,專科,經歷不拘,,00003,2026-01-08,"【工作內容為】
●社群媒體經營
●拍攝跟拍+前置作業規劃
●部落格經營撰寫文章
●直播小編、拍攝影片企劃
●電商通路活動運營
●業績整理、評估[[[行銷]]]活動曝光效益成效追蹤

對流行有高度興趣、網購經驗豐富
有基本Photoshop與影片剪輯基礎經驗者",https://www.104.com.tw/job/43hlq
行銷,電商數位行銷專員,愛騎創新有限公司,其他零售業,未知,0038000,0055000,月薪,台北市中山區,南京東路二段101號,部分遠端,學歷不拘,1年以上,,00006,2026-01-01,"Top Brake｜高階 MTB / eMTB 煞車來令品牌｜[[[行銷]]]歐美市場

Top Brake 是來自台灣、[[[行銷]]]歐美的高階自行車煞車品牌，於品牌成長階段。我們以高標準打造產品，並以國際品牌的視角經營每一個細節。
我們正在尋找 願意持續學習、能在",https://www.104.com.tw/job/8w8qo
行銷,KeepTossingLab [Global Solution] - 數位品牌整合行銷(Digital Brand Marketing Specialist),傳接球實驗數據股份有限公司,數位內容產業,未知,0035000,0065000,月薪,台南市歸仁區,歸仁十三路一段6號六樓 [國科會資安暨智慧科技研發大樓],部分遠端,高中,1年以上,,00003,2026-01-01,"


【職位挑戰與機會】
- 數位[[[行銷]]]策略規劃 ：以產品品牌受眾為核心，策劃創意[[[行銷]]]主軸，制定精準的 2C / 2B [[[行銷]]]策略，助力品牌實現影響力最大化。
- 國際[[[行銷]]]專案執行：定期與國外合作夥伴進行策略研討，從構思到執行掌控全局，深度分析[[[行銷]]]數據，確保",https://www.104.com.tw/job/8192e
行銷,零售策略與數據分析專員（Travel Retail Assistant Manager）,新月直效行銷有限公司,廣告行銷公關業,未知,0000000,0000000,面議,台北市松山區,敦化南路一段102號2樓之三,部分遠端,大學,3年以上,,00008,2026-01-05,"能結合數據洞察與現場經驗提出可行建議並持續追蹤執行。

【主要工作內容】
分析銷售數據、門市績效與旅客流量趨勢，找出潛在成長機會

監控機場門市陳列、促銷活動與POSM執行成效，提供優化建議

定期產出門市績效報告與商業洞察，回饋[[[行銷]]]與銷售決策",https://www.104.com.tw/job/8qqam
行銷,電商客服專員 E-commerce Customer Service Specialist,東朱數位行銷有限公司,其他零售業,未知,0035000,0042000,月薪,台北市中正區,仁愛路二段2號2樓,部分遠端,學歷不拘,經歷不拘,,00048,2026-01-10,"【 關於我們 】
＜DDM 東朱數位行銷＞是一家專注於群眾募資與品牌電商的新創顧問公司，
累積操作的募資與電商專案總銷售已突破 5 億元。

我們同時自營選物品牌 ＜SANGU 三谷家電＞，
並與眾多品牌合作，從產品開發、專案規劃到行銷投放，全程一手包辦。

客服團隊是品牌信任的最前線，負責串接顧客需求、產品資訊與內部資源，
確保每位消費者都能獲得溫暖、清楚且高效率的協助。
我們正在尋找一位具有耐心、邏輯與溝通力的客服專員，
加入我們，一起打造更完善的顧客體驗。

------------------------------

【工作內容】
你將成為顧客與品牌之間的第一線溝通橋樑，
負責回覆訊息、處理售後、維護資料，並參與顧客體驗流程的優化。

一、前線客服回覆與問題處理

• 於 LINE@、Facebook 私訊／貼文留言、Email、嘖嘖、客服電話等平台回覆顧客詢問
• 提供專業、清楚的產品解說（以餐廚與生活家電為主）
• 處理訂單查詢、出貨進度、退換貨、退款等售後需求

二、產品理解與資訊提供

• 熟悉產品功能、使用方式與注意事項
• 能將複雜問題拆解為顧客易懂的回答
• 協助提升顧客對產品的正確認知與使用體驗

三、客服知識管理與資料整理

• 彙整常見問題，整理 FAQ 與回覆話術模板
• 建立與維護顧客資料，確保資訊完整正確
• 收集消費者回饋，定期回報給 PM、行銷與產品團隊

四、行政支援與跨部門協作

• 協助行政事務：收發郵件、文具採購、簡易庶務
• 與物流、行銷、團購等團隊串接資訊，加速問題處理
• 執行主管交辦事項與基本文書作業

------------------------------
 
【 我們希望你 】
• 抗壓性佳，情緒穩定，能冷靜應對顧客突發狀況
• 喜歡與人互動，具同理心、耐心與服務熱忱
• 擅長邏輯整理與清楚表達，能將問題說清楚、講明白
• 熟悉電腦基本操作（文書、資料輸入、社群回覆）
• 願意主動學習產品知識，對餐廚／家電商品有興趣更佳
• 具電商客服經驗者（蝦皮、momo、自營官網等）優先
• 高中職以上學歷，需具備基本商業書信與客服文字能力

------------------------------
 
【 如果你具備以下，更是加分！ 】
• 對文字敏銳，能撰寫清晰、有溫度且具品牌感的客服回覆。
• 對餐廚、家電、3C 等產品有興趣，能同理消費者使用情境與需求。
• 喜歡學習新工具，對最新 AI 趨勢與客服相關系統保持好奇與應用能力。
• 熟悉 LINE 官方帳號、Facebook 粉專後台等客服工具操作。
• 具電商後台操作經驗（蝦皮、momo、Shopify 等）或瞭解訂單／出貨全流程。
• 曾任 D2C 電商品牌客服、社群編輯或電商營運相關職務。
• 曾建立客服話術、FAQ、教學教材，或能進行簡單圖文編排與資訊整理。",https://www.104.com.tw/job/8jbzk
行銷,行政出納專員,好樂整合行銷股份有限公司,廣告行銷公關業,未知,0035000,0038000,月薪,台北市信義區,基隆路一段432號4樓之1,部分遠端,專科,1年以上,,00007,2026-01-02,"你是否具備細心謹慎的特質，並對數字管理有敏銳度？ 
是否渴望在穩定成長的環境中，學習紮實的財務基礎技能？ 
作為出納助理，將負責公司日常出納事務，包含日常付款、請款報銷、應收應付等，並協助會計專員進行相關帳務作業，確保公司資金運作順暢及帳務紀錄準確！ 

我們重視細心、負責、具備良好組織能力的人才，若您對於在一個創意導向的工作環境中，發揮財務專業所長感到興趣，歡迎您加入，一同打造穩健的財務基礎！


【工作內容】

　➤日常出納作業與付款執行：
　　－付款作業： 依據付款申請單及相關憑證，執行各項日常付款作業，
　　　　　　　　 包含第三方支出、辦公室費用、零用金、雜項採買等支出
　　－員工請款報銷作業： 協助員工處理差旅費、餐費、交際費等各項費用報銷申請，
　　　　　　　　　　　　 核對報銷單據之正確性與完整性
　　－匯款作業： 負責銀行線上及線下匯款作業
　　－銀行往來： 處理銀行帳戶相關事務、定存作業

　➤應收應付帳務管理：
        －應收帳款帳務作業
           －服務客戶：協助會計專員資料整理、單據歸檔、請款發票開立作業
           －第三單位：協助會計專員處理廠商發票核對、付款安排等作業
        －應收應付帳款系統登記： 負責應收應付帳款登錄與建檔
        －應付帳款進度管理： 追蹤、更新應付帳款付款狀態

　➤金流登記與報表製作：
        －現金收支表： 登記、建檔、核對

【必備條件】
　➤一至以上出納或相關會計助理工作經驗
　➤熟悉辦公室軟體操作
　➤具備良好的數字敏感度與細心度
　➤具備良好的組織能力與時間管理能力
　➤具備責任感與保密意識， 能妥善處理公司財務資料

【加分條件】
　➤具備會計或金融相關證照，財務相關科系背景尤佳
　➤ERP系統操作經驗 
　➤具備新創或行銷產業出納經驗
　➤具備基礎英文能力
　➤主動積極、學習意願高",https://www.104.com.tw/job/8mipa
行銷,數位內容行銷企劃,布雷米數位媒體科技有限公司,網際網路相關業,未知,0042000,0052000,月薪,台北市信義區,基隆路二段56號10F,部分遠端,學歷不拘,3年以上,,0,2026-01-11,"論串，透過留言互動維持討論熱度，或在競品比較中強化我方優勢，將輿論導向正面發展。
*Threads 新戰場：利用 Threads 的演算法紅利，創造高擴散的短文或「廢文流」[[[行銷]]]，輔助主戰場聲量。
2. 輿情監測與危機預警
*每日監測品牌與競品在各大",https://www.104.com.tw/job/71t7e
